UID,DBType,Instance,DBName,Schema,Table,Column,ColumnType
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ExchangeOrganization,nvarchar(450)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,PolicyApplicationStatus,nvarchar(64)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,LastSuccessSyncTimeUTC,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,PhoneNumber,nvarchar(32)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,DeviceAccessState,nvarchar(32)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,DeviceThreatLevel,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CoManaged,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,PasscodeResetState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,PasscodeResetStateTimeStamp,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,RemoteLockState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,RemoteLockStateTimeStamp,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ActivationLockBypassState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ActivationLockBypassStateTimeStamp,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ActivationLockState,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,IsSupervised,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_DeploymentState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_DeploymentErrorCode,bigint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_DeploymentDescription,nvarchar(1024)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PolicyApplicationState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PolicyApplicationErrorCode,bigint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PolicyApplicationDescription,nvarchar(1024)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_Enabled,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_ClientVersion,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_ProductStatus,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_EngineVersion,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_AntivirusEnabled,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_AntivirusSignatureVersion,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_AntivirusSignatureUpdateDateTime,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_AntispywareEnabled,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_AntispywareSignatureVersion,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_AntispywareSignatureUpdateDateTime,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_LastFullScanDateTimeStart,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_LastFullScanDateTimeEnd,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_LastQuickScanDateTimeStart,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_LastQuickScanDateTimeEnd,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_InfectionStatus,tinyint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PendingFullScan,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PendingReboot,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PendingManualSteps,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_PendingOfflineScan,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_LastInfectionTime,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,EP_LastThreatName,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CNIsOnline,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CNLastOnlineTime,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CNLastOfflineTime,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ClientState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CNAccessMP,nvarchar(1024)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CNIsOnInternet,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,Unknown,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ATP_LastConnected,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ATP_SenseIsRunning,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ATP_OnboardingState,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,ATP_OrgId,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CA_IsCompliant,tinyint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CA_ComplianceSetTime,nvarchar(32)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CA_ComplianceEvalTime,nvarchar(32)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CA_ErrorDetails,nvarchar(512)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CA_ErrorLocation,tinyint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,AADTenantID,nvarchar(36)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,AADDeviceID,nvarchar(36)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,SerialNumber,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,IMEI,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,PrimaryUser,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,CurrentlogonUser,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,LastLogonUser,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,MACAddress,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,SMBIOSGUID,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,IsMDMActive,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,SenseID,nvarchar(40)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,BoundaryGroups,nvarchar(2560)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,_RES_COLL_3P20003C,LastFUErrorDetail,nvarchar(1024)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,RuleFilters,RuleFilterID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,RuleFilters,RuleID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,RuleFilters,Name,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,RuleFilters,Description,nvarchar(512)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,RuleFilters,LocaleID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,RuleFilters,Data,xml(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,ServiceCertificate,Thumbprint,nvarchar(64)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,ServiceCertificate,ServiceCertificateTypeID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,ServiceCertificate,ValidFrom,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,ServiceCertificate,ValidTo,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,ServiceCertificate,Certificate,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,ServiceCertificate,SubCACertificates,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,FileType,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteNumber,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteCode,nvarchar(3)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteName,nvarchar(100)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteType,tinyint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ParentSiteCode,nvarchar(10)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteServerName,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteServerDomain,nvarchar(100)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SiteServerPlatform,nvarchar(20)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,InstallDirectory,nvarchar(200)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ServiceAccountDomain,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ServiceAccount,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ServicePlaintextAccount,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ServiceAccountPassword,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ServicePublicKey,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ServiceExchangeKey,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,AddressPublicKey,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SQLServerName,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SQLDatabaseName,nvarchar(100)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SQLAccount,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SQLAccountPassword,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ItemType,nvarchar(15)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,ItemName,nvarchar(15)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,SQLPublicKey,varchar(1)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,Props,xml(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SC_SiteDefinition_SDK,PropLists,xml(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,SiteNumber,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,RoleID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,State,tinyint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Configuration,nvarchar(1024)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,MessageID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,LastEvaluatingTime,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Param1,nvarchar(2048)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Param2,nvarchar(2048)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Param3,nvarchar(2048)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Param4,nvarchar(2048)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Param5,nvarchar(2048)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,CM_SiteConfiguration,Param6,nvarchar(2048)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,ID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,Name,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,ObjectType,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,SearchString,nvarchar(max)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,IsSystem,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,SourceSite,nvarchar(3)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_SearchFolders,GroupID,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,ResourceID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,GroupID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,RevisionID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,AgentID,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,TimeStamp,datetime
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,InstanceKey0,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,PhysicalHostName0,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_GS_VIRTUAL_MACHINE,PhysicalHostNameFullyQualifi0,nvarchar(255)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,PfxDevice_Notify,ID,bigint
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,PfxDevice_Notify,DeviceItemKey,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,PfxDevice_Notify,Flag,bit
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_WOLGetWOLEnabledSites,SiteCode,nvarchar(3)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,v_WOLGetWOLEnabledSites,SiteServer,nvarchar(256)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_ComponentSummarizer,Status,int
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_ComponentSummarizer,SiteCode,nvarchar(3)
31082,MSSQL,VWX01142\ESSSCCMP04,CM_3P2,dbo,vSMS_ComponentSummarizer,MachineName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,intIssuerStatus,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strIssuerHash,nvarchar(50)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,intFlags,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strIssuerFilter,nvarchar(2000)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strIssuerFilterDeny,nvarchar(2000)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strFriendlyName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,intCertId,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,intIssuerTokenValidityDays,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,intAuthenticationRequestPfxBlobId,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strCertificateAuthenticationRequestThumbprint,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strCertificateAuthenticationRequestPwd,nvarchar(680)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strCertificateAuthenticationRequestSalt,nvarchar(100)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,intAssertionEncryptionPfxBlobId,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strCertificateAssertionEncryptionThumbprint,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strCertificateAssertionEncryptionPwd,nvarchar(680)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strCertificateAssertionEncryptionSalt,nvarchar(100)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlIssuers,strLogoutUrl,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,dmoObjectLock,intObjectID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,dmoObjectLock,intLockStatus,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,dmoObjectLock,intLockUserID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,dmoObjectLock,strLockID,nvarchar(40)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,dmoObjectLock,dtmLockCreated,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,dmoObjectLock,dtmLockExpires,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlUserIssuer,intUserID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlUserIssuer,intIssuerID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlUserIssuer,intAcceptStatus,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlUserIssuer,strHash,nvarchar(50)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,strParameterName,varchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,strParameterValue,nvarchar(4000)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,intParameterType,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,strParameterDataType,varchar(10)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,strDescription,nvarchar(2000)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,dtmModified,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysConfiguration,strMachineName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,umUserDeviceKeys,intUserID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,umUserDeviceKeys,strKey,nvarchar(2048)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,umUserDeviceKeys,strHash,nvarchar(128)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,umUserDeviceKeys,strDeviceID,varchar(64)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intItemID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,guidLockID,uniqueidentifier
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmLockExpirationDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intTaskID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intTaskType,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,strProducerName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,strMachineName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intTimeSlotID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intPriority,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmCreationDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmEffectiveDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmExpirationDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmRetentionDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,strExecutingMachineName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,strConsumerName,nvarchar(255)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intTaskState,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,strMessage,nvarchar(2048)
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intProgress,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,intTaskResult,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmStartDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,sysServerTaskMetadata,dtmEndDate,datetime
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlHostIssuer,intHostID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlHostIssuer,intIssuerID,int
50178,MSSQL,VWX01139\RCHBRLP01,EWP_BrainloopBDRSInstall_P,dbo,samlHostIssuer,strFilter,nvarchar(2000)
